建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:06:31.528109","0050","元大台灣50","000000","000000","000000.000000","132.25","1","-2.30","-1.71","132.25","167","132.30","51","134.15","-0.40","134.45","-2.20","132.20","0.05","2.25","134.55","134.55","-0.40","0","10706","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:06:31.138507","00632R","元大台灣50反1","000000","000000","000000.000000","5.40","10","0.09","1.69","5.39","13923","5.40","16826","5.33","0.02","5.41","-0.01","5.31","0.09","0.10","5.31","5.31","0.02","0","97982","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:06:30.792955","TX06","台指06","000000","000000","000000.000000","16933.00","1","-311.00","-1.80","16948.00","3","16951.00","1","17273.00","29.00","17315.00","-382.00","16925.00","8.00","390.00","17244.00","17162.00","111.00","0","277","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:06:31.407228","MTX06","小台06","000000","000000","000000.000000","16950.00","1","-294.00","-1.70","16950.00","1","16953.00","2","17258.00","14.00","17319.00","-369.00","16920.00","30.00","399.00","17244.00","17165.00","93.00","0","1582","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:06:30.874665","2330","台積電","110628","161148","110628.161148","561.00","1","-6.00","-1.06","560.00","5756","561.00","1428","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","14737","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:06:31.407228","UD06","道瓊06","110544","446000","110544.446000","34488.00","1","16.00","0.05","34492.00","22","34497.00","2","34569.00","97.00","34817.00","-329.00","34383.00","105.00","434.00","34472.00","34664.00","-95.00","0","2162","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:06:31.282244","UN2206","那斯達克2206","110327","123000","110327.123000","14215.00","1","-337.00","-2.32","14223.00","24","14226.00","23","14605.00","53.00","14644.00","-429.00","14200.00","15.00","444.00","14552.00","14333.00","272.00","0","4972","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:06:30.789666","TX05","台指05","110631","218000","110631.218000","16981.00","1","-297.00","-1.72","16979.00","14","16982.00","1","17300.00","22.00","17352.00","-371.00","16950.00","31.00","402.00","17278.00","17200.00","100.00","0","2373","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:06:30.788656","MTX05","小台05","110629","523000","110629.523000","16983.00","1","-295.00","-1.71","16980.00","6","16983.00","4","17299.00","21.00","17354.00","-371.00","16950.00","33.00","404.00","17278.00","17197.00","102.00","0","11937","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:07:03.893965","TSEA","加權指","000000","000000","000000.000000","17060.04","75","-224.50","-1.30","0.00","0","0.00","0","17273.05","-11.49","17316.35","-256.31","17046.67","13.37","269.68","17284.54","17284.54","-11.49","0","188611","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:07:05.255957","0050","元大台灣50","000000","000000","000000.000000","132.30","1","-2.25","-1.67","132.25","178","132.30","42","134.15","-0.40","134.45","-2.15","132.20","0.10","2.25","134.55","134.55","-0.40","0","10718","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:07:06.490546","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","5","0.08","1.51","5.39","13792","5.40","17327","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","98116","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:07:06.285781","TX06","台指06","000000","000000","000000.000000","16933.00","1","-311.00","-1.80","16951.00","3","16953.00","3","17273.00","29.00","17315.00","-382.00","16925.00","8.00","390.00","17244.00","17162.00","111.00","0","277","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:07:06.285781","MTX06","小台06","000000","000000","000000.000000","16950.00","1","-294.00","-1.70","16951.00","3","16954.00","5","17258.00","14.00","17319.00","-369.00","16920.00","30.00","399.00","17244.00","17165.00","93.00","0","1583","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:07:05.487996","2330","台積電","110705","369115","110705.369115","561.00","1","-6.00","-1.06","560.00","5771","561.00","1426","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","14764","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:06:59.530438","UD06","道瓊06","110544","446000","110544.446000","34488.00","1","16.00","0.05","34486.00","22","34493.00","2","34569.00","97.00","34817.00","-329.00","34383.00","105.00","434.00","34472.00","34664.00","-95.00","0","2162","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:07:06.570397","UN2206","那斯達克2206","110707","602000","110707.602000","14223.00","1","-329.00","-2.26","14220.00","24","14223.00","23","14605.00","53.00","14644.00","-421.00","14200.00","23.00","444.00","14552.00","14333.00","272.00","0","4973","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:07:06.285781","TX05","台指05","110631","218000","110631.218000","16981.00","1","-297.00","-1.72","16981.00","7","16983.00","3","17300.00","22.00","17352.00","-371.00","16950.00","31.00","402.00","17278.00","17200.00","100.00","0","2373","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:07:06.284771","MTX05","小台05","110704","704000","110704.704000","16985.00","2","-293.00","-1.70","16985.00","1","16986.00","6","17299.00","21.00","17354.00","-369.00","16950.00","35.00","404.00","17278.00","17197.00","102.00","0","11953","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:07:38.864573","TSEA","加權指","000000","000000","000000.000000","17063.73","41","-220.81","-1.28","0.00","0","0.00","0","17273.05","-11.49","17316.35","-252.62","17046.67","17.06","269.68","17284.54","17284.54","-11.49","0","188919","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:07:40.865062","0050","元大台灣50","000000","000000","000000.000000","132.25","1","-2.30","-1.71","132.25","176","132.30","1","134.15","-0.40","134.45","-2.20","132.20","0.05","2.25","134.55","134.55","-0.40","0","10764","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:07:41.020414","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","1","0.08","1.51","5.39","11229","5.40","19662","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","98385","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:07:41.543452","TX06","台指06","000000","000000","000000.000000","16933.00","1","-311.00","-1.80","16955.00","13","16959.00","3","17273.00","29.00","17315.00","-382.00","16925.00","8.00","390.00","17244.00","17162.00","111.00","0","277","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:07:41.543452","MTX06","小台06","000000","000000","000000.000000","16950.00","1","-294.00","-1.70","16955.00","25","16960.00","11","17258.00","14.00","17319.00","-369.00","16920.00","30.00","399.00","17244.00","17165.00","93.00","0","1583","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:07:41.045927","2330","台積電","110738","796954","110738.796954","561.00","1","-6.00","-1.06","560.00","5772","561.00","1432","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","14778","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:07:40.660637","UD06","道瓊06","110544","446000","110544.446000","34488.00","1","16.00","0.05","34483.00","23","34489.00","2","34569.00","97.00","34817.00","-329.00","34383.00","105.00","434.00","34472.00","34664.00","-95.00","0","2162","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:07:40.929859","UN2206","那斯達克2206","110707","602000","110707.602000","14223.00","1","-329.00","-2.26","14219.00","1","14220.00","3","14605.00","53.00","14644.00","-421.00","14200.00","23.00","444.00","14552.00","14333.00","272.00","0","4973","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:07:41.543452","TX05","台指05","110739","774000","110739.774000","16985.00","2","-293.00","-1.70","16986.00","13","16989.00","3","17300.00","22.00","17352.00","-367.00","16950.00","35.00","402.00","17278.00","17200.00","100.00","0","2383","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:07:41.541295","MTX05","小台05","110740","487000","110740.487000","16989.00","1","-289.00","-1.67","16986.00","38","16989.00","1","17299.00","21.00","17354.00","-365.00","16950.00","39.00","404.00","17278.00","17197.00","102.00","0","11962","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:08:13.848830","TSEA","加權指","000000","000000","000000.000000","17067.78","155","-216.76","-1.25","0.00","0","0.00","0","17273.05","-11.49","17316.35","-248.57","17046.67","21.11","269.68","17284.54","17284.54","-11.49","0","189475","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:08:15.699789","0050","元大台灣50","000000","000000","000000.000000","132.40","1","-2.15","-1.60","132.35","1","132.40","38","134.15","-0.40","134.45","-2.05","132.20","0.20","2.25","134.55","134.55","-0.40","0","10792","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:08:15.564833","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","1","0.08","1.51","5.39","601","5.40","20709","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","98436","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:08:16.534859","TX06","台指06","000000","000000","000000.000000","16933.00","1","-311.00","-1.80","16963.00","11","16967.00","9","17273.00","29.00","17315.00","-382.00","16925.00","8.00","390.00","17244.00","17162.00","111.00","0","277","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:08:16.409756","MTX06","小台06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16963.00","17","16968.00","60","17258.00","14.00","17319.00","-356.00","16920.00","43.00","399.00","17244.00","17165.00","93.00","0","1586","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:08:16.548541","2330","台積電","110815","287473","110815.287473","561.00","1","-6.00","-1.06","560.00","5780","561.00","973","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","14794","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:08:12.782920","UD06","道瓊06","110544","446000","110544.446000","34488.00","1","16.00","0.05","34489.00","22","34495.00","2","34569.00","97.00","34817.00","-329.00","34383.00","105.00","434.00","34472.00","34664.00","-95.00","0","2162","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:08:15.163334","UN2206","那斯達克2206","110754","081000","110754.081000","14220.00","1","-332.00","-2.28","14221.00","25","14224.00","23","14605.00","53.00","14644.00","-424.00","14200.00","20.00","444.00","14552.00","14333.00","272.00","0","4974","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:08:16.534859","TX05","台指05","110811","945000","110811.945000","16995.00","1","-283.00","-1.64","16994.00","13","16997.00","9","17300.00","22.00","17352.00","-357.00","16950.00","45.00","402.00","17278.00","17200.00","100.00","0","2410","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:08:16.408190","MTX05","小台05","110816","474000","110816.474000","16996.00","1","-282.00","-1.63","16994.00","37","16997.00","2","17299.00","21.00","17354.00","-358.00","16950.00","46.00","404.00","17278.00","17197.00","102.00","0","11997","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:08:48.968821","TSEA","加權指","000000","000000","000000.000000","17072.71","53","-211.83","-1.23","0.00","0","0.00","0","17273.05","-11.49","17316.35","-243.64","17046.67","26.04","269.68","17284.54","17284.54","-11.49","0","189947","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:08:51.153711","0050","元大台灣50","000000","000000","000000.000000","132.45","1","-2.10","-1.56","132.35","6","132.50","51","134.15","-0.40","134.45","-2.00","132.20","0.25","2.25","134.55","134.55","-0.40","0","10858","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:08:50.578625","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","1","0.07","1.32","5.38","25631","5.39","214","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","99084","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:08:50.785143","TX06","台指06","000000","000000","000000.000000","16933.00","1","-311.00","-1.80","16961.00","18","16965.00","5","17273.00","29.00","17315.00","-382.00","16925.00","8.00","390.00","17244.00","17162.00","111.00","0","277","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:08:51.156395","MTX06","小台06","000000","000000","000000.000000","16963.00","1","-281.00","-1.63","16964.00","1","16966.00","9","17258.00","14.00","17319.00","-356.00","16920.00","43.00","399.00","17244.00","17165.00","93.00","0","1586","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:08:50.517946","2330","台積電","110849","760746","110849.760746","561.00","1","-6.00","-1.06","560.00","5789","561.00","986","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","14808","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:08:48.920192","UD06","道瓊06","110544","446000","110544.446000","34488.00","1","16.00","0.05","34484.00","22","34491.00","2","34569.00","97.00","34817.00","-329.00","34383.00","105.00","434.00","34472.00","34664.00","-95.00","0","2162","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:08:49.656398","UN2206","那斯達克2206","110754","081000","110754.081000","14220.00","1","-332.00","-2.28","14221.00","2","14223.00","2","14605.00","53.00","14644.00","-424.00","14200.00","20.00","444.00","14552.00","14333.00","272.00","0","4974","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:08:50.910171","TX05","台指05","110829","834000","110829.834000","16995.00","1","-283.00","-1.64","16993.00","2","16995.00","5","17300.00","22.00","17352.00","-357.00","16950.00","45.00","402.00","17278.00","17200.00","100.00","0","2413","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:08:51.530584","MTX05","小台05","110840","639000","110840.639000","16998.00","1","-280.00","-1.62","16993.00","20","16997.00","4","17299.00","21.00","17354.00","-356.00","16950.00","48.00","404.00","17278.00","17197.00","102.00","0","12042","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:09:23.919707","TSEA","加權指","000000","000000","000000.000000","17066.85","42","-217.69","-1.26","0.00","0","0.00","0","17273.05","-11.49","17316.35","-249.50","17046.67","20.18","269.68","17284.54","17284.54","-11.49","0","190448","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:09:26.418907","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.40","4","132.50","24","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","10875","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:09:26.145456","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","1","0.07","1.32","5.38","25103","5.39","1045","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","99123","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:09:26.161013","TX06","台指06","000000","000000","000000.000000","16933.00","1","-311.00","-1.80","16967.00","11","16971.00","13","17273.00","29.00","17315.00","-382.00","16925.00","8.00","390.00","17244.00","17162.00","111.00","0","277","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:09:26.530267","MTX06","小台06","000000","000000","000000.000000","16968.00","1","-276.00","-1.60","16968.00","3","16972.00","18","17258.00","14.00","17319.00","-351.00","16920.00","48.00","399.00","17244.00","17165.00","93.00","0","1588","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 11:09:25.606323","2330","台積電","110926","628107","110926.628107","560.00","1","-7.00","-1.23","560.00","5791","561.00","959","563.00","-4.00","566.00","-6.00","560.00","0.00","6.00","567.00","567.00","-4.00","0","14843","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:09:22.158630","UD06","道瓊06","110544","446000","110544.446000","34488.00","1","16.00","0.05","34482.00","22","34489.00","2","34569.00","97.00","34817.00","-329.00","34383.00","105.00","434.00","34472.00","34664.00","-95.00","0","2162","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:09:26.406270","UN2206","那斯達克2206","110754","081000","110754.081000","14220.00","1","-332.00","-2.28","14220.00","24","14223.00","24","14605.00","53.00","14644.00","-424.00","14200.00","20.00","444.00","14552.00","14333.00","272.00","0","4974","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:09:26.161013","TX05","台指05","110921","076000","110921.076000","17002.00","1","-276.00","-1.60","16998.00","13","17001.00","9","17300.00","22.00","17352.00","-350.00","16950.00","52.00","402.00","17278.00","17200.00","100.00","0","2431","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:09:26.530267","MTX05","小台05","110921","083000","110921.083000","17002.00","1","-276.00","-1.60","16999.00","3","17002.00","4","17299.00","21.00","17354.00","-352.00","16950.00","52.00","404.00","17278.00","17197.00","102.00","0","12072","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:09:58.949864","TSEA","加權指","000000","000000","000000.000000","17075.96","57","-208.58","-1.21","0.00","0","0.00","0","17273.05","-11.49","17316.35","-240.39","17046.67","29.29","269.68","17284.54","17284.54","-11.49","0","190827","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:10:01.493056","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","29","132.50","19","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","10888","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:10:01.123409","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","5","0.07","1.32","5.38","22632","5.39","1341","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","99610","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:10:01.548706","TX06","台指06","000000","000000","000000.000000","16975.00","1","-269.00","-1.56","16972.00","7","16976.00","10","17273.00","29.00","17315.00","-340.00","16925.00","50.00","390.00","17244.00","17162.00","111.00","0","278","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:10:01.409761","MTX06","小台06","000000","000000","000000.000000","16968.00","1","-276.00","-1.60","16972.00","14","16977.00","18","17258.00","14.00","17319.00","-351.00","16920.00","48.00","399.00","17244.00","17165.00","93.00","0","1588","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:10:01.370859","2330","台積電","111002","264848","111002.264848","561.00","2","-6.00","-1.06","560.00","5802","561.00","913","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","14892","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:09:56.164321","UD06","道瓊06","110544","446000","110544.446000","34488.00","1","16.00","0.05","34481.00","22","34487.00","2","34569.00","97.00","34817.00","-329.00","34383.00","105.00","434.00","34472.00","34664.00","-95.00","0","2162","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:10:01.280099","UN2206","那斯達克2206","110754","081000","110754.081000","14220.00","1","-332.00","-2.28","14221.00","24","14224.00","23","14605.00","53.00","14644.00","-424.00","14200.00","20.00","444.00","14552.00","14333.00","272.00","0","4974","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:10:01.546697","TX05","台指05","110958","157000","110958.157000","17002.00","1","-276.00","-1.60","17003.00","7","17006.00","9","17300.00","22.00","17352.00","-350.00","16950.00","52.00","402.00","17278.00","17200.00","100.00","0","2434","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 11:10:01.546697","MTX05","小台05","110959","016000","110959.016000","17005.00","1","-273.00","-1.58","17004.00","4","17006.00","1","17299.00","21.00","17354.00","-349.00","16950.00","55.00","404.00","17278.00","17197.00","102.00","0","12100","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:10:33.962855","TSEA","加權指","000000","000000","000000.000000","17078.17","27","-206.37","-1.19","0.00","0","0.00","0","17273.05","-11.49","17316.35","-238.18","17046.67","31.50","269.68","17284.54","17284.54","-11.49","0","191108","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 11:10:35.538317","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.45","30","132.50","6","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","10909","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:10:33.867628","00632R","元大台灣50反1","000000","000000","000000.000000","5.38","1","0.07","1.32","5.38","22587","5.39","6573","5.33","0.02","5.41","-0.03","5.31","0.07","0.10","5.31","5.31","0.02","0","99637","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 11:10:36.535589","TX06","台指06","000000","000000","000000.000000","16975.00","1","-269.00","-1.56","16968.00","5","16972.00","8","17273.00","29.00","17315.00","-340.00","16925.00","50.00","390.00","17244.00","17162.00","111.00","0","278","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:10:36.535589","MTX06","小台06","000000","000000","000000.000000","16970.00","1","-274.00","-1.59","16970.00","1","16972.00","1","17258.00","14.00","17319.00","-349.00","16920.00","50.00","399.00","17244.00","17165.00","93.00","0","1589","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:10:36.557593","2330","台積電","111036","678498","111036.678498","561.00","2","-6.00","-1.06","560.00","5800","561.00","873","563.00","-4.00","566.00","-5.00","560.00","1.00","6.00","567.00","567.00","-4.00","0","14952","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 11:10:36.279310","UD06","道瓊06","110544","446000","110544.446000","34488.00","1","16.00","0.05","34476.00","23","34483.00","3","34569.00","97.00","34817.00","-329.00","34383.00","105.00","434.00","34472.00","34664.00","-95.00","0","2162","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:10:36.279310","UN2206","那斯達克2206","110754","081000","110754.081000","14220.00","1","-332.00","-2.28","14219.00","25","14222.00","23","14605.00","53.00","14644.00","-424.00","14200.00","20.00","444.00","14552.00","14333.00","272.00","0","4974","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 11:10:36.533601","TX05","台指05","111035","936000","111035.936000","17000.00","1","-278.00","-1.61","16999.00","6","17002.00","1","17300.00","22.00","17352.00","-352.00","16950.00","50.00","402.00","17278.00","17200.00","100.00","0","2444","20220411","19005.00","15551.00","4171","3","2","2","940"
